symbol,uniprot_id,log2_age4_over_age1,adj_p_val,cluster
CTF1,Q16619,0.648202125554159,0.00103368374107024,Increased in senescence
CTSA,P10619,0.470982531455665,0.000584394917175664,Increased in senescence
CTSB,P07858,0.444503656227855,0.000455641602823227,Increased in senescence
CTSC,P53634,0.41469790641613,0.00353185952230349,Increased in senescence
CTSL,P07711,0.323128873256689,0.00336562434383915,Increased in senescence
CTSZ,Q9UBR2,0.457321138260237,0.000545785529346036,Increased in senescence
CYB5R3,P00387,0.334890543469221,0.0075342554159191,Increased in senescence
CYB5R4,Q7L1T6,0.48309940749175,0.00216008138988245,Increased in senescence
CYFIP2,Q96F07,1.11158416124942,0.000157219982621762,Increased in senescence
CYP27A1,Q02318,0.915445286641905,6.30024987930267e-05,Increased in senescence
CYP2U1,Q7Z449,0.739108139049279,0.000190591634668619,Increased in senescence
CYP51A1,A0A8I5KRT9,0.641363492045247,0.00406014746753183,Increased in senescence
D2HGDH,Q8N465,0.482373762038609,0.000909304509990665,Increased in senescence
DAB2,P98082,0.399737752025931,0.0040640749139044,Increased in senescence
DAGLB,Q8NCG7,0.362187971868188,0.0012009163741102,Increased in senescence
DAXX,Q9UER7,0.41513194480267,0.00814686287950165,Increased in senescence
DBI,P07108,0.581322300441002,0.007986743998434,Increased in senescence
DBT,P11182,0.570939407386234,0.000599247699751279,Increased in senescence
DCBLD2,Q96PD2,0.560753964429637,0.000247479808669272,Increased in senescence
DCN,P07585,0.93659047895877,7.70671598722301e-05,Increased in senescence
DCUN1D3,Q8IWE4,0.477185144063398,0.000276402161151745,Increased in senescence
DDB2,Q92466,0.38915527234181,0.00383739556353161,Increased in senescence
DDR2,Q16832,0.396911761031824,0.000406234066497459,Increased in senescence
DDRGK1,Q96HY6,0.478419330445512,0.00287377693725979,Increased in senescence
DECR1,Q16698,0.399374493832774,0.00331659545736294,Increased in senescence
DECR2,Q9NUI1,0.349732884511411,0.00810785661318524,Increased in senescence
DFFB,O76075,0.370276149316908,0.00990045942786508,Increased in senescence
DGAT1,O75907,0.346930326203786,0.0056790516655831,Increased in senescence
DGKA,P23743,0.528897548086373,0.000406234066497459,Increased in senescence
DGKE,P52429,0.493414669356326,0.00308899006075081,Increased in senescence
DGKQ,P52824,0.732474218661224,0.000139259733410687,Increased in senescence
DGLUCY,Q7Z3D6,0.561438334171687,0.000157219982621762,Increased in senescence
DGUOK,Q16854,0.487782469486163,0.00796778314837816,Increased in senescence
DHRS1,Q96LJ7,0.393989108498843,0.00466071514124219,Increased in senescence
DHRSX,Q8N5I4,0.467022828885607,0.0032918472819481,Increased in senescence
DHX29,Q7Z478,0.359088402261833,0.00217693632809736,Increased in senescence
DIABLO,Q9NR28,0.383455892445454,0.00233111100416714,Increased in senescence
DIPK1A,Q5T7M9,1.03082186515687,0.000913762879111871,Increased in senescence
DKK3,Q9UBP4,0.579128982808481,0.000293588575404979,Increased in senescence
DLD,P09622,0.429822414475058,0.00260256822500115,Increased in senescence
DMXL2,H0YLM8,0.41028643068644,0.00779335036704812,Increased in senescence
DNAJC10,Q8IXB1,0.425619331418819,0.000405216442557278,Increased in senescence
DNAJC25,Q9H1X3,0.351593725942923,0.00529821958235664,Increased in senescence
DNAJC5,Q9H3Z4,0.35736096653396,0.00149910360537593,Increased in senescence
DNASE1L1,P49184,0.344744206849569,0.00881732071627068,Increased in senescence
DOCK4,Q8N1I0,0.565663640123574,0.000136352889122223,Increased in senescence
DOCK6,K7ESB7,0.851309720833129,7.473431354462e-05,Increased in senescence
DOCK9,Q9BZ29,1.30899077556085,5.39258621746483e-05,Increased in senescence
DOLK,Q9UPQ8,0.565810377869632,0.00307518302901899,Increased in senescence
DOP1A,Q5JWR5,0.509711637229003,0.00191200977427792,Increased in senescence
DPAGT1,Q9H3H5,0.515825696293426,0.00160663408674821,Increased in senescence
DPH1,Q9BZG8,0.557688789482761,0.000360285229640936,Increased in senescence
DPP4,P27487,0.501765586587492,0.000618173874233682,Increased in senescence
DPP7,Q9UHL4,0.694720892629562,4.40910666565218e-05,Increased in senescence
DPP9,Q86TI2,0.489462420079793,0.000729818899901315,Increased in senescence
DPYD,Q12882,0.654359499530049,0.00837559151300434,Increased in senescence
DPYSL3,Q14195,0.729724559177257,4.35654698938148e-05,Increased in senescence
DPYSL4,O14531,0.464307324722064,0.00278017230940647,Increased in senescence
DR1,Q01658,0.375323040236644,0.00809082792826745,Increased in senescence
DSEL,Q8IZU8,0.37370370958584,0.00451913357866002,Increased in senescence
DUSP3,P51452,0.323796784238631,0.00496556068840397,Increased in senescence
DYNC2H1,Q8NCM8,0.469715460899927,0.000727055973697833,Increased in senescence
DYNLT1,P63172,0.874209264436388,0.00156298559453207,Increased in senescence
ECH1,Q13011,0.463351924742334,0.00119171472566431,Increased in senescence
ECI1,P42126,0.390478116671794,0.0011966460086123,Increased in senescence
ECI2,O75521,0.370623153962544,0.00193297286819828,Increased in senescence
EDIL3,O43854,0.843494906175042,6.92350316218867e-05,Increased in senescence
EEA1,Q15075,0.378363999607796,0.000612511884675204,Increased in senescence
EEF1A2,Q05639,1.1531662689825,2.16819149146977e-05,Increased in senescence
EEF2K,O00418,0.480207105875088,0.00304397013744523,Increased in senescence
EFEMP2,O95967,0.44893920834188,0.000524100341370473,Increased in senescence
EFNB2,P52799,0.663828712985076,0.00216008138988245,Increased in senescence
EI24,O14681,0.338423462016191,0.00286254645895978,Increased in senescence
ELF1,P32519,0.572662470565525,0.00173929586048398,Increased in senescence
ELFN2,Q5R3F8,0.729548767929973,0.000961385693365881,Increased in senescence
ELOVL6,Q9H5J4,0.953372739221717,0.00485858891705997,Increased in senescence
ELP3,Q9H9T3,0.353693449173583,0.00285280104590995,Increased in senescence
EMILIN1,Q9Y6C2,0.823113267265263,0.000477438488645056,Increased in senescence
ENDOG,Q14249,0.410785038598799,0.00749804623363104,Increased in senescence
ENTPD4,Q9Y227,0.358788360461698,0.00778432776232304,Increased in senescence
EPB41L1,Q9H4G0,0.505167923696138,0.000342913137550746,Increased in senescence
EPB41L2,O43491,0.409975125556699,0.000702486799029494,Increased in senescence
EPB41L5,Q9HCM4,0.53233167098967,0.0019818892366362,Increased in senescence
EPG5,Q9HCE0,0.382254815486498,0.00808898060815453,Increased in senescence
EPHX4,Q8IUS5,1.12864284813988,0.000327947754282177,Increased in senescence
EPS8L2,Q9H6S3,0.507738408850649,0.00060640583369861,Increased in senescence
ERAP1,Q9NZ08,0.507704895818684,0.000229991308978177,Increased in senescence
ERAP2,Q6P179,1.09317315473042,5.98645781814605e-06,Increased in senescence
ERICH1,Q86X53,0.37436766714114,0.00950181290549959,Increased in senescence
ERMP1,Q7Z2K6,0.549877425638915,0.000309093216887803,Increased in senescence
ERP44,Q9BS26,0.356922146295432,0.00079119480022231,Increased in senescence
ESYT2,A0FGR8,0.339027824522216,0.000718135992068171,Increased in senescence
ETFA,P13804,0.415832342120087,0.00233111100416714,Increased in senescence
ETFDH,Q16134,0.434022419001465,0.00278637894220297,Increased in senescence
EVI5,A0A804HIC4,0.41836317587515,0.00814073241253056,Increased in senescence
EVI5L,Q96CN4,0.422394593468656,0.00644835449887717,Increased in senescence
F10,P00742,0.69643211633619,0.000355213503102547,Increased in senescence
F3,P13726,1.43148450128126,1.19145902081453e-05,Increased in senescence
F5,P12259,0.639381080241733,0.00308899006075081,Increased in senescence
FADS2,O95864,0.524685560262334,0.00201198487635643,Increased in senescence
FADS3,Q9Y5Q0,0.587447571957849,6.06882023452997e-05,Increased in senescence
FAF2,Q96CS3,0.362195324176753,0.00161112201341803,Increased in senescence
FAH,P16930,0.452723690702193,0.000571444818425313,Increased in senescence
FAM107B,Q9H098,0.360158290818955,0.00963725177652178,Increased in senescence
FAM114A1,Q8IWE2,0.384070778140671,0.00101961387063867,Increased in senescence
FAM162A,Q96A26,0.56313468316338,0.00180105413689415,Increased in senescence
FAM210A,Q96ND0,0.401948248983299,0.000509619577089931,Increased in senescence
FAM210B,Q96KR6,0.97972541112604,0.00012181931973669,Increased in senescence
FAM219A,Q8IW50,0.538991118576755,0.00251271863876702,Increased in senescence
FAM234B,A2RU67,0.568052789529389,0.000913762879111871,Increased in senescence
FAM3A,P98173,0.37996732964422,0.00757315263205676,Increased in senescence
FAP,Q12884,1.04680282433705,5.98645781814605e-06,Increased in senescence
FARP1,Q9Y4F1,0.388270028204001,0.000689992773092652,Increased in senescence
FARS2,O95363,0.389142243675661,0.00222533353868496,Increased in senescence
FAS,P25445,0.6248431373504,6.30024987930267e-05,Increased in senescence
FASTK,Q14296,0.352127900694043,0.00561838438779983,Increased in senescence
FAT1,Q14517,0.543231527741092,0.000450935434986935,Increased in senescence
FAT4,Q6V0I7,0.60468772884693,0.000183269740612616,Increased in senescence
FBLN1,P23142,0.72202063365409,0.000860220513138797,Increased in senescence
FBN2,P35556,0.659692031958059,6.30024987930267e-05,Increased in senescence
FBXL15,Q9H469,0.578920613498614,0.00924167716072125,Increased in senescence
FBXL17,Q9UF56,0.55853825123652,0.00425922289779182,Increased in senescence
FBXL18,Q96ME1,0.377185888192486,0.00106268338210979,Increased in senescence
FBXL2,Q9UKC9,0.503458640856135,0.00899234042664998,Increased in senescence
FBXL20,Q96IG2,0.526930252390141,0.00297842614069769,Increased in senescence
FBXL8,Q96CD0,0.962038266370325,0.000238889139279694,Increased in senescence
FBXO10,Q9UK96,0.361378873641019,0.00269983586204411,Increased in senescence
FBXO38,Q6PIJ6,0.355449119909295,0.00130353874756822,Increased in senescence
FBXO4,Q9UKT5,0.455734928759952,0.00404271946390815,Increased in senescence
FBXO9,Q9UK97,0.58821378970741,0.000609134823979235,Increased in senescence
FDX1,P10109,0.566890350628622,0.00208289108947473,Increased in senescence
FDXR,P22570,0.810848155641729,7.54068843266011e-05,Increased in senescence
FECH,P22830,0.460674216874189,0.000622160838274171,Increased in senescence
FEZ2,Q9UHY8,0.442537963396344,0.00218456737671698,Increased in senescence
FGD4,Q96M96,0.875606353846486,0.000119236439461064,Increased in senescence
FHL1,Q13642,0.47996809795027,0.00282072278885826,Increased in senescence
FIG4,Q92562,0.491065557046426,0.00222632120159101,Increased in senescence
FIS1,Q9Y3D6,0.356994378785192,0.00379915308037577,Increased in senescence
FKBP10,Q96AY3,0.371197475373503,0.000925487771470719,Increased in senescence
FKBP14,Q9NWM8,0.330785515990893,0.00403561103105872,Increased in senescence
FKBP7,Q9Y680,0.345451400967804,0.00587217884276323,Increased in senescence
FKBP9,O95302,0.469869822585892,0.000375194087483198,Increased in senescence
FLOT1,O75955,0.33002554595156,0.00183100419212649,Increased in senescence
FLOT2,Q14254,0.50481002512447,0.000309093216887803,Increased in senescence
FLVCR2,Q9UPI3,1.40376968719756,7.54068843266011e-05,Increased in senescence
FMN2,Q9NZ56,0.380110511217058,0.00354501243164386,Increased in senescence
FN1,P02751,1.10683761654479,0.000629829226672988,Increased in senescence
FRMD6,Q96NE9,0.372134326315198,0.00308899006075081,Increased in senescence
FSD1,Q9BTV5,0.330371857090434,0.00192806868850972,Increased in senescence
FTL,P02792,0.542681652887914,0.000674182478409363,Increased in senescence
FUCA1,P04066,0.69741990191228,0.00664524217047177,Increased in senescence
FUCA2,Q9BTY2,0.401730816107623,0.00242550359959406,Increased in senescence
FUNDC2,Q9BWH2,0.330518119140297,0.00968979217949325,Increased in senescence
FUOM,A2VDF0,0.500663331370301,0.00278575435962171,Increased in senescence
FUT8,Q9BYC5,0.57110450210034,0.000261511079642027,Increased in senescence
FXN,Q16595,0.424849369912852,0.000966262751928166,Increased in senescence
FYCO1,Q9BQS8,0.32707157468036,0.00517788885511546,Increased in senescence
FZD1,Q9UP38,0.459798793584497,0.00249798743225435,Increased in senescence
FZD6,O60353,0.385925654818699,0.000530676331468633,Increased in senescence
G6PC3,Q9BUM1,0.661323309675339,0.0056426123500895,Increased in senescence
GAA,P10253,1.00212547352678,1.20462718169347e-05,Increased in senescence
GALC,P54803,0.456902107018433,0.00216008138988245,Increased in senescence
GALK2,Q01415,0.338518888342971,0.00580876574369788,Increased in senescence
GALM,Q96C23,0.438780652395462,0.000909304509990665,Increased in senescence
GALNT3,Q14435,0.658160966189143,0.000442361188938583,Increased in senescence
GALNT5,Q7Z7M9,1.11080416765792,6.6182593901101e-06,Increased in senescence
GALNT6,Q8NCL4,0.421099043711205,0.00480718661294206,Increased in senescence
GALNT7,Q86SF2,0.430198423563922,0.00102336052801625,Increased in senescence
GAN,Q9H2C0,0.378472261345649,0.00426162990858372,Increased in senescence
GANAB,F5H6X6,0.510329330424536,0.00631639288369329,Increased in senescence
GARS1,P41250,0.401599897035254,0.00187474409192031,Increased in senescence
GAS6,Q14393,1.02510731381454,4.07472138312234e-05,Increased in senescence
GBA1,P04062,0.467067511843517,0.00350392554678645,Increased in senescence
GBP1,P32455,0.421818289683262,0.00104649464136145,Increased in senescence
GCAT,O75600,0.683347853426859,0.000224642545014352,Increased in senescence
GCC2,Q8IWJ2,0.410830101584786,0.00164330454567516,Increased in senescence
GCDH,Q92947,0.541261788701075,0.00103368374107024,Increased in senescence
GDAP1,Q8TB36,0.610934100833557,0.00202928876692176,Increased in senescence
GDAP2,Q9NXN4,0.350411369488565,0.00335917896361938,Increased in senescence
GDPGP1,Q6ZNW5,1.02139672704337,0.000183288759513187,Increased in senescence
GFM2,Q969S9,0.382148762457454,0.00218456737671698,Increased in senescence
GGT7,Q9UJ14,0.623429934262866,0.000214771299980967,Increased in senescence
GIPC1,O14908,0.325372014404664,0.00198453681580578,Increased in senescence
GK,P32189,0.641669184129405,0.00286455811998747,Increased in senescence
GLB1,P16278,0.44184489310955,0.00158574514525229,Increased in senescence
GLT8D2,Q9H1C3,0.371904545479524,0.00249555017625527,Increased in senescence
GMPR,P36959,0.609651574671897,0.000439690664971915,Increased in senescence
GMPR2,Q9P2T1,0.342505259739283,0.00413257979319401,Increased in senescence
GNA14,O95837,0.618224707462595,0.00738663257595421,Increased in senescence
GNG12,Q9UBI6,0.322606860591634,0.00328964602001511,Increased in senescence
GNS,P15586,0.542814455968649,0.000123562064096474,Increased in senescence
GOLGA5,Q8TBA6,0.423656186800745,0.000322893864008857,Increased in senescence
GOLGB1,Q14789,0.414460637193574,0.00125268010846649,Increased in senescence
GORASP1,Q9BQQ3,0.555848554904021,0.0025132048306941,Increased in senescence
GOT2,P00505,0.334586462857185,0.00441620178718428,Increased in senescence
GPAT4,Q86UL3,0.333460397377422,0.00169486204475594,Increased in senescence
GPC6,Q9Y625,0.694117230667999,0.00222533353868496,Increased in senescence
GPD1L,Q8N335,0.605016101105271,0.00234936209227816,Increased in senescence
GPR108,Q9NPR9,0.36326199629454,0.00687041393027049,Increased in senescence
GPR155,Q7Z3F1,1.27516718219626,0.00294395239698461,Increased in senescence
GPX3,P22352,0.621196097356972,0.00707376669000418,Increased in senescence
GRK5,P34947,0.704105807845025,0.000469660400435471,Increased in senescence
GRN,P28799,0.422337872142151,0.00255893461334943,Increased in senescence
GSTK1,Q9Y2Q3,0.554613162888273,0.000434601060521469,Increased in senescence
GSTM2,P28161,0.326579980192932,0.00368368129926177,Increased in senescence
GSTM3,P21266,0.45878245787058,0.000940423883266793,Increased in senescence
GTF2H4,Q92759,0.409262280981586,0.000378274683815821,Increased in senescence
GUSB,P08236,0.35934736729752,0.00764500745594907,Increased in senescence
GYG2,O15488,1.48826730661041,6.30024987930267e-05,Increased in senescence
GYS1,P13807,0.3277626640525,0.00442493406091763,Increased in senescence
H6PD,O95479,0.755205933499305,5.14661079433636e-05,Increased in senescence
HACD1,B0YJ81,0.389735466859264,0.0011207902946265,Increased in senescence
HACL1,Q9UJ83,0.349887851724375,0.00309864117159644,Increased in senescence
HADHA,P40939,0.337155870039435,0.00120885195032347,Increased in senescence
HADHB,P55084,0.339996545002954,0.00120201281872957,Increased in senescence
HDHD3,Q9BSH5,0.584797465205412,0.0017030084278284,Increased in senescence
HEBP1,Q9NRV9,0.354106504872114,0.00442745486340051,Increased in senescence
HEXA,P06865,0.570541452349481,0.000669817592680405,Increased in senescence
HFE,Q30201,0.624124570377361,0.000323366302897205,Increased in senescence
HGSNAT,Q68CP4,0.452291818663785,0.00294395239698461,Increased in senescence
HIBADH,P31937,0.44065655580215,0.000767542285904514,Increased in senescence
HINT3,Q9NQE9,0.41741416714089,0.00376931983575899,Increased in senescence
HIP1,O00291,0.395910128262447,0.00059070539104005,Increased in senescence
HIP1R,O75146,0.336021128881871,0.00532471960955337,Increased in senescence
HIVEP2,P31629,0.361082646506198,0.00197464738195827,Increased in senescence
HLA-B,P01889,1.44727721438797,0.000323366302897205,Increased in senescence
HLA-E,P13747,0.603147614209561,0.00184964923872763,Increased in senescence
HMGA2,F5H2A4,0.636156833606133,0.000119236439461064,Increased in senescence
HMGCL,P35914,0.669250670082878,0.00035430727754371,Increased in senescence
HMGCR,P04035,0.722601669790379,0.000311991255413341,Increased in senescence
HNMT,P50135,0.910413459012409,0.00380380532097487,Increased in senescence
HPCAL1,P37235,0.714584102643975,0.000579740221306455,Increased in senescence
HPS5,Q9UPZ3,0.327120294143199,0.00683848654552983,Increased in senescence
HSD17B4,P51659,0.390760561745335,0.000477438488645056,Increased in senescence
HSDL1,Q3SXM5,0.338551307536434,0.00837559151300434,Increased in senescence
HSDL2,Q6YN16,0.377240703235135,0.00155113933415194,Increased in senescence
HSPA4L,O95757,0.945795826589439,1.59365597180652e-05,Increased in senescence
HSPG2,P98160,1.11274720313259,0.00258171912198767,Increased in senescence
HTATIP2,Q9BUP3,0.364446066676102,0.00120885195032347,Increased in senescence
HTRA2,O43464,0.394862357074697,0.00683793065436307,Increased in senescence
IAH1,Q2TAA2,0.439311033783412,0.00549660099331276,Increased in senescence
IARS2,Q9NSE4,0.352272064770762,0.00102106832748247,Increased in senescence
IBTK,Q9P2D0,0.729332351615,0.0007501899612404,Increased in senescence
IDH1,O75874,0.397083791300986,0.00177264171485933,Increased in senescence
IDUA,P35475,0.880105585121413,9.15018360557834e-05,Increased in senescence
IER3IP1,Q9Y5U9,0.383653514084116,0.00111777263663184,Increased in senescence
IFIT3,O14879,0.587870152786415,0.00112472428281805,Increased in senescence
IFT140,Q96RY7,0.490959178971668,0.00328964602001511,Increased in senescence
IGF2BP3,O00425,0.448720651671152,0.000467831693213958,Increased in senescence
IGFBP4,P22692,0.699798580128125,7.34975437194985e-05,Increased in senescence
IGFBP5,P24593,0.937766722312972,0.000447900014894373,Increased in senescence
IGFBP7,Q16270,0.776122490463816,0.00101961387063867,Increased in senescence
IKBKB,O14920,0.332751849872629,0.00274855445787213,Increased in senescence
INA,Q16352,0.427095199346844,0.000629829226672988,Increased in senescence
INAFM2,P0DMQ5,0.332149349986338,0.00429437391566903,Increased in senescence
INPPL1,O15357,0.334795895621887,0.00308899006075081,Increased in senescence
INSR,P06213,0.340309197629942,0.00919677931097573,Increased in senescence
INTS8,Q75QN2,0.322543773168885,0.00582745277787942,Increased in senescence
IPO13,O94829,0.557924645531443,0.000190591634668619,Increased in senescence
IQCB1,Q15051,0.481210524763439,0.00327190028997322,Increased in senescence
IQSEC1,Q6DN90,0.360176898307834,0.00258171912198767,Increased in senescence
IQSEC2,Q5JU85,0.664973781116164,0.0019244745794175,Increased in senescence
IRS2,Q9Y4H2,0.594028697833245,0.00082132250293284,Increased in senescence
ISCU,Q9H1K1,0.426310738958332,0.00415023485534349,Increased in senescence
ISOC2,Q96AB3,0.719826351455787,0.000860220513138797,Increased in senescence
ITFG1,Q8TB96,0.361394547806512,0.00497775297961259,Increased in senescence
ITGA3,P26006,0.493832119459547,0.000123562064096474,Increased in senescence
ITGA4,P13612,0.74491915225336,1.19145902081453e-05,Increased in senescence
ITGA7,Q13683,0.733718460290724,0.000182624311652777,Increased in senescence
ITGAV,P06756,0.433958954848027,0.000463891866847101,Increased in senescence
ITGB3,P05106,0.406879762861841,0.0032738679663715,Increased in senescence
ITPR3,Q14573,1.36202001112881,6.49409074435825e-06,Increased in senescence
ITPRID2,P28290,0.680241353496911,4.40910666565218e-05,Increased in senescence
ITSN1,Q15811,0.379364363184141,0.000842777806229428,Increased in senescence
IVD,P26440,0.549444994309798,0.000563871641153637,Increased in senescence
JCAD,Q9P266,0.401309748576683,0.00248615619068255,Increased in senescence
KBTBD6,Q86V97,0.472474806217242,0.000636775334642403,Increased in senescence
KCNMA1,Q12791,0.501126775700961,0.00236807854961408,Increased in senescence
KCNN2,A0A3F2YNY5,0.955675105175558,0.0022644039528531,Increased in senescence
KDELR1,P24390,0.367072432451273,0.00656855086398452,Increased in senescence
KDM4B,O94953,0.429931762615425,0.0011138252463434,Increased in senescence
KDM6A,O15550,0.489232862729994,0.00116364547995755,Increased in senescence
KDM8,Q8N371,0.640863837369007,0.000621289070639988,Increased in senescence
KIAA0319L,Q8IZA0,0.612472875403292,0.000111744768712558,Increased in senescence
KIAA1217,Q5T5P2,0.577897312691363,0.00100621890246002,Increased in senescence
KIAA1549,Q9HCM3,0.666054108123715,0.00139632511692361,Increased in senescence
KLC4,Q9NSK0,0.368955428714088,0.00378566200995499,Increased in senescence
KLHL26,Q53HC5,0.444354130635901,0.0084078203853438,Increased in senescence
KYAT3,Q6YP21,0.330114827770046,0.00376684993926396,Increased in senescence
LACTB,P83111,0.614861052505908,8.84887008521597e-05,Increased in senescence
LAMA1,P25391,0.43255191469164,0.00976424655412713,Increased in senescence
LAMA4,Q16363,1.29045206650004,0.000136352889122223,Increased in senescence
LAMP1,P11279,0.38288390955432,0.00428701386225357,Increased in senescence
LANCL2,Q9NS86,0.435722948615318,0.00173331034770992,Increased in senescence
LDAF1,Q96B96,0.606575480740155,0.000223964663164393,Increased in senescence
LDAH,Q9H6V9,0.410918536787719,0.00287052902019179,Increased in senescence
LDLR,P01130,0.474269672435486,0.000537920068491544,Increased in senescence
LETM1,O95202,0.367143169909038,0.000909304509990665,Increased in senescence
LETMD1,Q6P1Q0,0.479280163681647,0.00604525241098933,Increased in senescence
LGALS3,P17931,0.397172936360121,0.00133375685344236,Increased in senescence
LIG4,P49917,0.330500113260719,0.00892955161307413,Increased in senescence
LIPA,P38571,0.566128311385157,0.000378274683815821,Increased in senescence
LLGL1,Q15334,0.358623407291546,0.00369711597906885,Increased in senescence
LMBRD1,Q9NUN5,0.680424278362899,0.000516832598417976,Increased in senescence
LMBRD2,Q68DH5,0.36572843677996,0.000839252552838854,Increased in senescence
LMF1,Q96S06,0.593249050694585,0.00664524217047177,Increased in senescence
LMOD1,P29536,0.852593777426488,0.000190675267745276,Increased in senescence
LOC102724560,P35520,0.705275503316827,9.84749880365161e-05,Increased in senescence
LOXL2,Q9Y4K0,0.343752419039657,0.00400347560531182,Increased in senescence
LPAR1,Q92633,0.491188085491263,0.00347523672709102,Increased in senescence
LPCAT3,Q6P1A2,0.494068187013923,0.00149910360537593,Increased in senescence
LPGAT1,Q92604,0.533502311888057,0.00232773780397359,Increased in senescence
LPIN1,Q14693,0.433927174270647,0.0074762661196507,Increased in senescence
LPIN3,Q9BQK8,1.56327565755604,4.07472138312234e-05,Increased in senescence
LPXN,O60711,0.945382154999219,6.30024987930267e-05,Increased in senescence
LRCH2,Q5VUJ6,0.357355177323917,0.0017317079556997,Increased in senescence
LRIF1,Q5T3J3,0.34898969878725,0.00762347137820615,Increased in senescence
LRIG1,Q96JA1,0.604674376509099,0.000516832598417976,Increased in senescence
LRRC8E,Q6NSJ5,0.452734947870219,0.000952630880278285,Increased in senescence
LSAMP,Q13449,0.578079638375247,0.000434601060521469,Increased in senescence
LSS,P48449,0.353714381553917,0.00120549124003546,Increased in senescence
LTBP1,Q14766,0.7890133139508,0.000360285229640936,Increased in senescence
LTBP2,Q14767,0.538810480078652,0.00184964923872763,Increased in senescence
LUM,P51884,0.956370567834565,0.000642836945866025,Increased in senescence
LYRM2,Q9NU23,0.485809234221819,0.000856636099877578,Increased in senescence
LYRM4,Q9HD34,0.472103242086995,0.00468038936480682,Increased in senescence
LYST,Q99698,0.685951738534666,0.00593785580925502,Increased in senescence
LZTFL1,Q9NQ48,0.428651601075401,0.00179480188025523,Increased in senescence
LZTS1,Q9Y250,0.481968322806026,0.00438359179893508,Increased in senescence
MAK16,Q9BXY0,0.454948366581228,0.000207766188753516,Increased in senescence
MAMDC2,Q7Z304,0.623258071981697,0.00409895905874328,Increased in senescence
MAN1A2,O60476,0.33967157607265,0.00339532203570615,Increased in senescence
MAN2A1,Q16706,0.384694853685225,0.000863996037962631,Increased in senescence
MAN2B1,O00754,0.518236876336349,6.30024987930267e-05,Increased in senescence
MAN2B2,Q9Y2E5,0.465825355889258,0.00160663408674821,Increased in senescence
MANBA,O00462,0.480323281546923,0.00119171472566431,Increased in senescence
MAP4K2,Q12851,0.441467364762303,0.000679093785079022,Increased in senescence
MAP4K3,Q8IVH8,0.507695616036621,0.000467831693213958,Increased in senescence
MAP4K4,O95819,0.406010154446783,0.00455846322475999,Increased in senescence
MAST4,O15021,0.745448154712433,0.0060644500117615,Increased in senescence
MAVS,Q7Z434,0.405446551045234,0.000720154950760802,Increased in senescence
MCAT,Q8IVS2,0.342988238064606,0.00999689828324896,Increased in senescence
MCCC1,Q96RQ3,0.353694821414496,0.00348841862741783,Increased in senescence
MCFD2,Q8NI22,0.660153801519037,0.00674961505855243,Increased in senescence
ME2,P23368,0.327642381374787,0.000961385693365881,Increased in senescence
MEAF6,Q9HAF1,0.544876992051453,0.00141543792588561,Increased in senescence
MECP2,P51608,0.431214357193266,0.0021968076194454,Increased in senescence
MEST,Q5EB52,0.620098844036097,0.00303276610365075,Increased in senescence
METTL26,Q96S19,0.325605656454272,0.00862456564400985,Increased in senescence
MEX3C,Q5U5Q3,0.427541682720406,0.00472331650213898,Increased in senescence
MFGE8,Q08431,0.915378642498684,0.000163557155701498,Increased in senescence
MFSD5,Q6N075,0.341472281303155,0.00414023432588785,Increased in senescence
MFSD6,Q6ZSS7,0.810353322421982,0.00725726287941527,Increased in senescence
MFSD8,Q8NHS3,0.393545207021468,0.00930958321684332,Increased in senescence
MGAT1,P26572,0.325237625032383,0.00468011690014229,Increased in senescence
MGAT5,Q09328,0.687535448212017,4.40910666565218e-05,Increased in senescence
MGRN1,O60291,0.327030479708032,0.00221067233645039,Increased in senescence
MGST1,P10620,0.472974043745975,0.00171047468020979,Increased in senescence
MGST3,O14880,0.486646827967213,0.003643978105316,Increased in senescence
MIA2,Q96PC5,0.389955289288057,0.00342640024173494,Increased in senescence
MICOS13,Q5XKP0,0.517205695084293,0.00304397013744523,Increased in senescence
MICU1,Q9BPX6,0.416860228991794,0.00100552121364272,Increased in senescence
MICU3,Q86XE3,0.392562957038276,0.00214951405609617,Increased in senescence
MIEF2,Q96C03,0.480393225354721,0.00527893641363035,Increased in senescence
MIGA2,Q7L4E1,0.379662576172073,0.0056790516655831,Increased in senescence
MINDY2,Q8NBR6,0.72169752143536,0.00894445476288975,Increased in senescence
MINPP1,Q9UNW1,0.435761848657808,0.00362848821705796,Increased in senescence
MIPEP,Q99797,0.454072112974622,0.000471518232562569,Increased in senescence
MKNK1,Q9BUB5,0.587691967184654,0.00802949244753339,Increased in senescence
MKRN1,Q9UHC7,1.03401655499585,0.00553713371325102,Increased in senescence
MLYCD,O95822,0.608816225770589,0.00059070539104005,Increased in senescence
MMAA,Q8IVH4,0.462948539577361,0.00043338300805847,Increased in senescence
MME,P08473,1.17132490839291,5.98645781814605e-06,Increased in senescence
MMP2,P08253,0.914364560454811,1.14258879429146e-05,Increased in senescence
MOCOS,Q96EN8,1.16638669538873,0.00416423333910855,Increased in senescence
MOCS3,O95396,0.476214158172592,0.00248453330831558,Increased in senescence
MOGS,Q13724,0.431038215777072,0.000961385693365881,Increased in senescence
MOXD1,Q6UVY6,0.607686236546222,0.000159028841910671,Increased in senescence
